url,name,details
https://medicament.ma/medicament/suliat-hct-160-mg-10-mg-12-5-mg-comprime-pellicule/,"SULIAT HCT 160 MG / 10 MG / 12.5 MG, Comprimé pelliculé",Boite de 14 - PPV: 105.20 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-10-mg-12-5-mg-comprime-pellicule-2/,"SULIAT HCT 160 MG / 10 MG / 12.5 MG, Comprimé pelliculé",Boite de 28 - PPV: 185.20 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-10-mg-12-5-mg-comprime-pellicule-3/,"SULIAT HCT 160 MG / 10 MG / 12.5 MG, Comprimé pelliculé",Boite de 56 - PPV: 306.00 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-10-mg-25-mg-comprime-pellicule/,"SULIAT HCT 160 MG / 10 MG / 25 MG, Comprimé pelliculé",Boite de 14 - PPV: 105.20 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-10-mg-25-mg-comprime-pellicule-2/,"SULIAT HCT 160 MG / 10 MG / 25 MG, Comprimé pelliculé",Boite de 28 - PPV: 185.20 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-10-mg-25-mg-comprime-pellicule-3/,"SULIAT HCT 160 MG / 10 MG / 25 MG, Comprimé pelliculé",Boite de 56 - PPV: 306.00 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-5-mg-12-5-mg-comprime-pellicule/,"SULIAT HCT 160 MG / 5 MG / 12.5 MG, Comprimé pelliculé",Boite de 28 - PPV: 182.10 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-5-mg-12-5-mg-comprime-pellicule-2/,"SULIAT HCT 160 MG / 5 MG / 12.5 MG, Comprimé pelliculé",Boite de 56 - PPV: 306.00 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-5-mg-12-5-mg-comprime-pellicule-3/,"SULIAT HCT 160 MG / 5 MG / 12.5 MG, Comprimé pelliculé",Boite de 14 - PPV: 103.40 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-5-mg-25-mg-comprime-pellicule/,"SULIAT HCT 160 MG / 5 MG / 25 MG, Comprimé pelliculé",Boite de 14 - PPV: 105.20 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-5-mg-25-mg-comprime-pellicule-2/,"SULIAT HCT 160 MG / 5 MG / 25 MG, Comprimé pelliculé",Boite de 28 - PPV: 185.20 dhs
https://medicament.ma/medicament/suliat-hct-160-mg-5-mg-25-mg-comprime-pellicule-3/,"SULIAT HCT 160 MG/ 5 MG / 25 MG, Comprimé pelliculé",Boite de 56 - PPV: 306.00 dhs
https://medicament.ma/medicament/suliqua-100-unites-ml-33-%c2%b5g-solution-injectable-en-stylo-rempli-de-3-ml/,"SULIQUA 100 Unités / ML + 33 µG, Solution injectable en stylo rempli de 3 ML [Ins]",Boite de 3 - PPV: 1200.00 dhs
https://medicament.ma/medicament/suliqua-100-unites-ml-50-%c2%b5g-solution-injectable-en-stylo-rempli-de-3-ml/,"SULIQUA 100 Unités / ML + 50 µG, Solution injectable en stylo rempli de 3 ML [Ins]",Boite de 3 - PPV: 1200.00 dhs
https://medicament.ma/medicament/sulpian-200mg-gelule/,"SULPIAN 200 MG, Gélule [P]",Boite de 20 - PPV: 81.00 dhs
https://medicament.ma/medicament/sulpidal-50-mg-gelule/,"SULPIDAL 50 MG, Gélule [P]",Boîte de 20 - PPV: 26.40 dhs
https://medicament.ma/medicament/sulrid-50mg-comprime/,"SULRID 50 MG, Comprimé [P]",Boîte de 20 - PPV: 24.30 dhs
https://medicament.ma/medicament/sun-d3-solution-buvable-en-goutte/,"SUN D3, Solution buvable en gouttes",Flacon de 30 ml avec compte gouttes - PPC: 77.00 dhs
https://medicament.ma/medicament/superdiet-digiaflore-bio-ampoule-buvable/,"SUPERDIET DIGIAFLORE BIO, Ampoule buvable",Boite de 20 - PPV: 278.00 dhs
https://medicament.ma/medicament/superform-gs-comprime-effervescent/,"SUPERFORM-GS, Comprimé effervescent goût orange",Boit de 10 - PPC: 46.00 dhs
https://medicament.ma/medicament/superform-gs-comprime-effervescent-gout-orange/,"SUPERFORM-GS, Comprimé effervescent goût orange",Boite de 20 - PPC: 79.00 dhs
https://medicament.ma/medicament/suplemat-comprime/,"SUPLEMAT, Comprimé",Boite de 30 - PPC: 87.00 dhs
https://medicament.ma/medicament/supposedal-paracetamol-adulte-500-mg-suppositoire/,"SUPPOSEDAL PARACETAMOL ADULTE 500 MG, Suppositoire",Boîte de 12 - PPV: 22.40 dhs
https://medicament.ma/medicament/supposedal-paracetamol-enfant-250-mg-suppositoire/,"SUPPOSEDAL PARACETAMOL ENFANT 250 MG, Suppositoire",Boîte de 12 - PPV: 18.70 dhs
https://medicament.ma/medicament/supposedal-paracetamol-nourrisson-100-mg-suppositoire/,"SUPPOSEDAL PARACETAMOL NOURRISSON 100 MG, Suppositoire",Boîte de 12 - PPV: 15.90 dhs
https://medicament.ma/medicament/suprabiotique-gellule/,"SUPRABIOTIQUE, Géllule",Boite de 16 - PPC: 52.00 dhs
https://medicament.ma/medicament/supradyn-boost-comprime-effervescent/,"SUPRADYN BOOST, Comprimé effervescent",Boite de 20 - PPC: 89.00 dhs
https://medicament.ma/medicament/supradyn-magnesia-comprime-effervescent/,"SUPRADYN BOOST, Comprimé effervescent",Boite de 10 - PPC: 59.00 dhs
https://medicament.ma/medicament/supradyne-sans-sucre-comprime-effervescent/,"SUPRADYN ENERGY, Comprimé effervescent",Boîte de 10 - PPC: 49.00 dhs
https://medicament.ma/medicament/supradyne-energy-comprime-effervescent/,"SUPRADYN ENERGY, Comprimé effervescent",Boîte de 20 - PPC: 85.00 dhs
https://medicament.ma/medicament/supraler-5mg-comprime-enrobe/,"SUPRALER 5 MG, Comprimé enrobé",Boîte de 7 - PPV: 21.00 dhs
https://medicament.ma/medicament/supraler-5mg-comprime-enrobe-2/,"SUPRALER 5 MG, Comprimé enrobé",Boîte de 14 - PPV: 37.40 dhs
https://medicament.ma/medicament/supraler-5mg-comprime-enrobe-3/,"SUPRALER 5 MG, Comprimé enrobé",Boîte de 28 - PPV: 65.90 dhs
https://medicament.ma/medicament/supralox-suspension-buvable/,"SUPRALOX, Suspension buvable",Flacon de 250 ml - PPV: 43.90 dhs
https://medicament.ma/medicament/suprimase-150-mg-gelule/,"SUPRIMASE 150 MG, Gélule",Boîte de 1 - PPV: 22.40 dhs
https://medicament.ma/medicament/suprimase-150-mg-gelule-2/,"SUPRIMASE 150 MG, Gélule",Boîte de 4 - PPV: 73.80 dhs
https://medicament.ma/medicament/suprimase-50-mg-gellule/,"SUPRIMASE 50 MG, Géllule",Boîte de 7 - PPV: 78.30 dhs
https://medicament.ma/medicament/suprimase-duo-150-mg-gelule/,"SUPRIMASE DUO 150 MG, Gélule",Boîte de 2 - PPV: 39.50 dhs
https://medicament.ma/medicament/surgam-100mg-comprime-secable/,"SURGAM 100 MG, Comprimé sécable",Boîte de 30 - PPV: 31.80 dhs
https://medicament.ma/medicament/surgam-200mg-comprime-secable/,"SURGAM 200 MG, Comprimé sécable",Boîte de 20 - PPV: 51.80 dhs
https://medicament.ma/medicament/surmontil-25-mg-comprime/,"SURMONTIL 25 MG, Comprimé [P]",Boîte de 50 - PPV: 46.30 dhs
https://medicament.ma/medicament/surmontil-4-solution-buvable/,"SURMONTIL 4 %, Solution buvable [P]",Flacon de 30 ml - PPV: 50.70 dhs
https://medicament.ma/medicament/sutent-125-mg-gelule/,"SUTENT 12.5 MG, Gélule",Boîte de 30 - PPV: 9920.00 dhs
https://medicament.ma/medicament/sutent-25-mg-gelule/,"SUTENT 25 MG, Gélule",Boîte de 30 - PPV: 19440.00 dhs
https://medicament.ma/medicament/sutent-50-mg-gelule/,"SUTENT 50 MG, Gélule",Boîte de 30 - PPV: 38480.00 dhs
https://medicament.ma/medicament/suveal-duo-capsules/,"SUVÉAL DUO, Capsules",Boite de 60 - PPC: 317 dhs
https://medicament.ma/medicament/suvreza-10-mg-10-mg-comprime-pellicule/,"SUVREZA 10 MG / 10 MG, Comprimé pelliculé",Boite de 30 - PPV: 318.00 dhs
https://medicament.ma/medicament/suvreza-20-mg-10-mg-comprime-pellicule/,"SUVREZA 20 MG / 10 MG, Comprimé pelliculé",Boite de 30 - PPV: 322.00 dhs
https://medicament.ma/medicament/swisslac-1-age-lait/,"SWISSLAC 1ER AGE, Lait [L]",Boite de 400G - PPV: 95.00 dhs
https://medicament.ma/medicament/swisslac-2eme-age-lait/,"SWISSLAC 2EME AGE, Lait [L]",Boite de 400G - PPV: 95.00 dhs
https://medicament.ma/medicament/swisslac-3eme-age-lait/,"SWISSLAC 3EME AGE, Lait [L]",Boite de 400G - PPV: 95.00 dhs
https://medicament.ma/medicament/swisslac-ar-1er-age-lait/,"SWISSLAC PREMIUM AR1, Lait [L]",Boite de 400G - PPV: 110.00 dhs
https://medicament.ma/medicament/swisslac-premium-ar2-lait/,"SWISSLAC PREMIUM AR2, Lait [L]",Boite de 400 G - PPV: 110.00 dhs
https://medicament.ma/medicament/swisslac-premium-confort-lait/,"SWISSLAC PREMIUM CONFORT, Lait [L]",Boite de 400G - PPV: 105.00 dhs
https://medicament.ma/medicament/symbicort-turbuhaler-1006-%c2%b5g-poudre-pour-inhalation/,"SYMBICORT TURBUHALER 100 µg / 6 µg, Poudre pour inhalation",Poudre pour inhalation - Flacon de 120 doses - PPV: 243.00 dhs
https://medicament.ma/medicament/symbicort-turbuhaler-2006-%c2%b5g-poudre-pour-inhalation/,"SYMBICORT TURBUHALER 200 µg / 6 µg, Poudre pour inhalation",Flacon de 120 doses - PPV: 297.00 dhs
https://medicament.ma/medicament/symbicort-turbuhaler-40012-%c2%b5g-poudre-pour-inhalation/,"SYMBICORT TURBUHALER 400 µg  / 12 µg, Poudre pour inhalation",Poudre pour inhalation / Flacon de 60 doses - PPV: 297.00 dhs
https://medicament.ma/medicament/synergia-memoire-et-concentration-mc2-comprime-a-croquer/,"SYNERGIA MÉMOIRE ET CONCENTRATION MC2, Comprimé à croquer",Boite de 30 - PPC: 99.00 dhs
https://medicament.ma/medicament/synflorix-suspension-injectable-en-seringue-pre-rempli/,"SYNFLORIX, Suspension injectable en seringue pré-remplie [V]","Boîte de 1 seringue de 0,5 ml - PPV: 496.00 dhs"
https://medicament.ma/medicament/synnax-100-mg-comprime/,"SYNNAX 100 MG, Comprimé [P]",Boîte de 30 - PPV: 183.20 dhs
https://medicament.ma/medicament/synnax-100-mg-comprime-2/,"SYNNAX 100 MG, Comprimé [P]",Boîte de 60 - PPV: 303.00 dhs
https://medicament.ma/medicament/synnax-25-mg-comprime/,"SYNNAX 25 MG, Comprimé [P]",Boîte de 30 - PPV: 63.50 dhs
https://medicament.ma/medicament/synnax-25-mg-comprime-2/,"SYNNAX 25 MG, Comprimé [P]",Boîte de 60 - PPV: 125.00 dhs
https://medicament.ma/medicament/synnax-5-mg-comprime-dispersible-2/,"SYNNAX 5 MG, Comprimé dispersible [P]",Boîte de 60 - PPV: 55.20 dhs
https://medicament.ma/medicament/synnax-50-mg-comprime/,"SYNNAX 50 MG, Comprimé [P]",Boîte de 30 - PPV: 140.20 dhs
https://medicament.ma/medicament/synnax-50-mg-comprime-2/,"SYNNAX 50 MG, Comprimé [P]",Boîte de 60 - PPV: 246.00 dhs
https://medicament.ma/medicament/syntocinon-5-ui1-ml-solution-injectable/,"SYNTOCINON 5 UI / 1  ML, Solution injectable",Boîte de 3 ampoules de 1 ml - PPV: 16.10 dhs
https://medicament.ma/medicament/systral-15-mgg-pommade/,"SYSTRAL 15 MG / G, Pommade",Tube de 20 g - PPV: 15.50 dhs
https://medicament.ma/medicament/systral-c-comprime-drageifie/,"SYSTRAL C , Comprimé dragéifié",Boîte de 20 - PPV: 13.10 dhs
https://medicament.ma/medicament/tabunex-005-spray-nasal/,"TABUNEX 0.05 µg, Suspension pour pulvérisation nasale",Spray nasal contenant 120 doses - PPV: 95.40 dhs
https://medicament.ma/medicament/tadalis-20-mg-comprime/,"TADALIS 20 MG, Comprimé pelliculé",Boite de 1 - PPV: 60.70 dhs
https://medicament.ma/medicament/tadalis-20-mg-comprime-2/,"TADALIS 20 MG, Comprimé pelliculé",Boite de 2 - PPV: 106.90 dhs
https://medicament.ma/medicament/tadalis-20-mg-comprime-3/,"TADALIS 20 MG, Comprimé pelliculé",Boite de 4 - PPV: 206.00 dhs
https://medicament.ma/medicament/tadalis-5-mg-comprime-pellicule-3/,"TADALIS 5 MG, Comprimé pelliculé",Boite de 84 - PPV: 1245.00 dhs
https://medicament.ma/medicament/tadalis-5-mg-comprime-pellicule-2/,"TADALIS 5 MG, Comprimé pelliculé",Boite de 28 - PPV: 511.00 dhs
https://medicament.ma/medicament/tadalis-5-mg-comprime-pellicule/,"TADALIS 5 MG, Comprimé pelliculé",Boite de 14 - PPV: 290.00 dhs
https://medicament.ma/medicament/tahor-10-mg-comprime/,"TAHOR 10 MG, Comprimé",Boîte de 28 - PPV: 63.90 dhs
https://medicament.ma/medicament/tahor-10-mg-comprime-3/,"TAHOR 10 MG, Comprimé",Boîte de 56 - PPV: 115.80 dhs
https://medicament.ma/medicament/tahor-20-mg-comprime/,"TAHOR 20 MG, Comprimé",Boîte de 28 - PPV: 90.80 dhs
https://medicament.ma/medicament/tahor-40-mg-comprime/,"TAHOR 40 MG, Comprimé",Boîte de 28 - PPV: 159.90 dhs
https://medicament.ma/medicament/tahor-80-mg-comprime/,"TAHOR 80 MG, Comprimé",Boîte de 28 - PPV: 208.00 dhs
https://medicament.ma/medicament/talopex-10-mg-comprimes-pellicules-p/,"TALOPEX 10 MG, Comprimés pelliculés [P]",Boite de 14 - PPV: 67.10 dhs
https://medicament.ma/medicament/talopex-10-mg-comprimes-pellicules-p-2/,"TALOPEX 10 MG, Comprimés pelliculés [P]",Boite de 28 - PPV: 117.70 dhs
https://medicament.ma/medicament/talopex-20-mg-comprimes-pellicules-p-2/,"TALOPEX 20 MG, Comprimés pelliculés [P]",Boite de 28 - PPV: 168.30 dhs
https://medicament.ma/medicament/talopex-20-mg-comprimes-pellicules-p/,"TALOPEX 20 MG, Comprimés pelliculés [P]",Boite de 14 - PPV: 92.20 dhs
https://medicament.ma/medicament/talopex-5mg-comprimes-pellicules/,"TALOPEX 5 MG, Comprimés pelliculés [P]",Boite de 14 - PPV: 40.60 dhs
https://medicament.ma/medicament/talopex-5-mg-comprimes-pellicules-p/,"TALOPEX 5 MG, Comprimés pelliculés [P]",Boite de 28 - PPV: 71.40 dhs
https://medicament.ma/medicament/taltz-80-mg-ml-solution-injectable-de-1-ml-a-usage-sous-cutane-en-auto-injecteur-prerempli-a-usage-unique/,"TALTZ 80 MG / ML, Solution injectable de 1 ML à usage sous cutané, en auto-injecteur prérempli à usage unique",Boite unitaire - PPV: 10139.00 dhs
https://medicament.ma/medicament/talzenna-0-25-mg-gelule-en-flacon/,"TALZENNA 0.25 MG, Gélule en flacon",30 gélules - PPV: 14318.00 dhs
https://medicament.ma/medicament/talzenna-1-mg-gelule-en-flacon/,"TALZENNA 1 MG, Gélule en flacon",Boite de 30 - PPV: 42115.00 dhs
https://medicament.ma/medicament/tambocor-100mg-comprime/,"TAMBOCOR 100 MG, Comprimé sécable",Boite de 30 - PPV: 100.70 dhs
https://medicament.ma/medicament/tamiflu-75-mg-gelule/,"TAMIFLU 75 MG, Gélule",Boîte de 10 - PPV: 301.00 dhs
https://medicament.ma/medicament/tamoxifene-gt-20-mg-comprime/,"TAMOXIFENE GT 20 MG, Comprimé",Boîte de 30 - PPV: 124.30 dhs
https://medicament.ma/medicament/tamoxifene-merck-20-mg-comprime/,"TAMOXIFENE MYLAN 20 MG, Comprimé",Boîte de 30 - PPV: 124.30 dhs
https://medicament.ma/medicament/tamsulosine%e2%80%88win-lp-04-mg-comprime/,"TAMSULOSINE MAPHAR  LP 0.4 MG, Gélules à libération prolongée",Boite de 30 - PPV: 91.60 dhs
https://medicament.ma/medicament/tanakan-40-mgml-solution-buvable-en-gouttes/,"TANAKAN 40 MG / ML, Solution buvable en gouttes",Flacon de 30 ml - PPV: 63.40 dhs
https://medicament.ma/medicament/tanakan-40-mg-comprime-enrobe/,"TANAKAN 40 MG, Comprimé enrobé",Boîte de 30 - PPV: 66.70 dhs
https://medicament.ma/medicament/tanganil-500-mg-comprime/,"TANGANIL 500 MG, Comprimé",Boîte de 30 - PPV: 46.80 dhs
https://medicament.ma/medicament/tanzaar-100-mg-comprime-pellicules/,"TANZAAR 100 MG, Comprimé pelliculé",Boite de 28 - PPV: 138.10 dhs
https://medicament.ma/medicament/tanzaar-50mg-comprime-pellicule-2/,"TANZAAR 50 MG, Comprimé pelliculé",Boite de 28 - PPV: 77.20 dhs
https://medicament.ma/medicament/tanzaar-50mg-comprime-pellicule/,"TANZAAR 50 MG, Comprimé pelliculé",Boite de 14 - PPV: 40.00 dhs
https://medicament.ma/medicament/taraxet-2-mg-ml-sirop-p/,"TARAXET 2 MG / ML, Sirop [P]",Flacon de 200 ml - PPV: 16.10 dhs
https://medicament.ma/medicament/taraxet-25-mg-comprime-pellicule/,"TARAXET 25 MG, Comprimé pelliculé [P]",Boite de 30 - PPV: 23.10 dhs
https://medicament.ma/medicament/tarceva-150-mg-comprime-pellicule/,"TARCEVA 150 MG, Comprimé pelliculé",Boîte de 30 - PPV: 9451.00 dhs
https://medicament.ma/medicament/tardyferon-80-mg-comprime-pellicule-enrobe/,"TARDYFERON 80 MG, Comprimé pelliculé enrobé",Boîte de 30 - PPV: 37.80 dhs
https://medicament.ma/medicament/tardyferon-b9-comprime-pellicule-enrobe/,"TARDYFERON B9, Comprimé pelliculé enrobé",Boîte de 30 - PPV: 48.20 dhs
https://medicament.ma/medicament/tareg-160-mg-comprime-pellicule-2/,"TAREG 160 MG, Comprimé pelliculé",Boîte de 28 - PPV: 153.00 dhs
https://medicament.ma/medicament/tareg-160-mg-comprime-pellicule/,"TAREG 160 MG, Comprimé pelliculé",Boîte de 14 - PPV: 120.50 dhs
https://medicament.ma/medicament/tareg-40-mg-comprime-pellicule/,"TAREG 40 MG, Comprimé pelliculé",Boîte de 28 - PPV: 98.40 dhs
https://medicament.ma/medicament/tareg-80-mg-comprime-pellicule-2/,"TAREG 80 MG, Comprimé pelliculé",Boîte de 28 - PPV: 131.50 dhs
https://medicament.ma/medicament/tareg-80-mg-comprime-pellicule/,"TAREG 80 MG, Comprimé pelliculé",Boîte de 14 - PPV: 84.40 dhs
https://medicament.ma/medicament/tarka-180-mg-2-mg-comprime-a-liberation-modifie/,"TARKA 180 MG / 2 MG, Comprimé à libération modifié",Boite de 28 - PPV: 177.70 dhs
https://medicament.ma/medicament/tarka-240-mg-4-mg-comprime-a-liberation-modifie/,"TARKA 240 MG / 4 MG, Comprimé à libération modifié",Boite de 28 - PPV: 168.60 dhs
https://medicament.ma/medicament/tasectan-gelule/,"TASECTAN, Capsules",Boite de 8 - PPC: 79.00 dhs
https://medicament.ma/medicament/tasectan-sachet/,"TASECTAN, Sachet",Boite de 20 - PPC: 69.00 dhs
https://medicament.ma/medicament/tau-kit-100-mg-comprime/,"TAU-KIT 100 MG, Comprimé","Boite de unitaire 4 tubes de verre, 2 pailles et un prospectus - PPV: 334.00 dhs"
https://medicament.ma/medicament/tavanic-500mg-comprime-pellicule-2/,"TAVANIC 500 MG, Comprimé pelliculé",Boîte de 7 - PPV: 191.60 dhs
https://medicament.ma/medicament/tavanic-500mg-comprime-pellicule/,"TAVANIC 500 MG, Comprimé pelliculé",Boîte de 5 - PPV: 135.50 dhs
https://medicament.ma/medicament/tavanic-500mg-solution-pour-perfusion/,"TAVANIC 500 MG, Solution pour perfusion",Flacon de 100 ml - PPV: 349.00 dhs
https://medicament.ma/medicament/tavilox-500-mg-comprime-pellicule/,"TAVILOX 500 MG, Comprimé pelliculé",Boite de 7 - PPV: 95.60 dhs
https://medicament.ma/medicament/taxotere-20mg05ml-solution-a-diluer-pour-perfusion/,"TAXOTERE 20 MG / 0.5 ML, Solution à diluer pour perfusion",Boîte d'un flacon + 1ampoule solvant - PPV: 1057.00 dhs
https://medicament.ma/medicament/taxotere-80mg2ml-solution-a-diluer-pour-perfusion/,"TAXOTERE 80 MG / 2 ML, Solution à diluer pour perfusion",Boîte d'un flacon + 1 ampoule solvant - PPV: 3096.00 dhs
https://medicament.ma/medicament/tazocilline-4-g500-mg-poudre-pour-solution-en-perfusion/,"TAZOCILLINE 4 G / 500 MG, Poudre pour solution en perfusion",1 flacon - PPV: 203.00 dhs
https://medicament.ma/medicament/tecentriq-1200-mg-20-ml-solution-a-diluer-pour-perfusion/,"TECENTRIQ 1200 MG / 20 ML, Solution à diluer pour perfusion",Boite de 20 ML - PPV: 40180.00 dhs
https://medicament.ma/medicament/tecpril-125-mg-gelule/,"TECPRIL 1.25 MG, Gélule",Boîte de 30 - PPV: 40.00 dhs
https://medicament.ma/medicament/tecpril-10-mg-gelule/,"TECPRIL 10 MG, Gélule",Boîte de 30 - PPV: 120.00 dhs
https://medicament.ma/medicament/tecpril-25-mg-gelule/,"TECPRIL 2.5 MG, Gélule",Boîte de 30 - PPV: 50.00 dhs
https://medicament.ma/medicament/tecpril-5-mg-gelule/,"TECPRIL 5 MG, Gélule",Boîte de 30 - PPV: 63.00 dhs
https://medicament.ma/medicament/tecram-10-mg-gelule/,"TECRAM 10 MG, Gélule",Boite de 30 - PPV: 76.00 dhs
https://medicament.ma/medicament/tecram-2-5-mg-gelule/,"TECRAM 2.5 MG, Gélule",Boite de 30 - PPV: 26.00 dhs
https://medicament.ma/medicament/tecram-5-mg-gelule/,"TECRAM 5 MG, Gélule",Boite de 30 - PPV: 44.00 dhs
https://medicament.ma/medicament/tefovir-300-mg-comprime-pellicule/,"TEFOVIR PHARMA5 300 MG, Comprimé pelliculé",Boite de 30 - PPV: 289.00 dhs
https://medicament.ma/medicament/tegeline-poudre-et-solvant-pour-solution-pour-perfusion/,"TEGELINE 50 MG / ML, Poudre et solvant pour solution pour perfusion",Flacon de 5 g de poudre et flacon de 100 ml de solution - PPV: 2851.00 dhs
https://medicament.ma/medicament/tegozol-250-mg-gelule/,"TEGOZOL 250 MG, Gélule",Flacon de 5 - PPV: 3395.00 dhs
https://medicament.ma/medicament/tegretol-200-mg-comprime/,"TEGRETOL 200 MG, Comprimé sécable [P]",Boîte de 50 - PPV: 47.90 dhs
https://medicament.ma/medicament/tegretol-cr-lp-200-mg-comprime-pellicule-secable/,"TEGRETOL CR (LP) 200 MG, Comprimé pelliculé sécable [P]",Boîte de 50 - PPV: 72.40 dhs
https://medicament.ma/medicament/tegretol-cr-400-mg-comprime-pellicule-secable/,"TEGRETOL CR 400 MG, Comprimé pelliculé sécable [P]",Boîte de 30 - PPV: 77.30 dhs
https://medicament.ma/medicament/teguma-1-creme/,"TEGUMA 1 %, Crème",Tube de 15 g - PPV: 33.20 dhs
https://medicament.ma/medicament/teguma-1-creme-2/,"TEGUMA 1 %, Crème",Tube de 30 g - PPV: 58.40 dhs
https://medicament.ma/medicament/teguma-1-solution-pour-pulmverisation-cutanee/,"TEGUMA 1 %, Solution pour pulvérisation cutanée",Flacon de 30 ml - PPV: 55.10 dhs
https://medicament.ma/medicament/teguma-250mg-comprime/,"TEGUMA 250 MG, Comprimé",Boîte de 7 - PPV: 60.70 dhs
https://medicament.ma/medicament/teguma-250mg-comprime-3/,"TEGUMA 250 MG, Comprimé",Boîte de 28 - PPV: 186.00 dhs
https://medicament.ma/medicament/teguma-250mg-comprime-2/,"TEGUMA 250 MG, Comprimé",Boîte de 14 - PPV: 112.10 dhs
https://medicament.ma/medicament/telmisartan-mylan-40-mg-comprime/,"TELMISARTAN MYLAN 40 MG, Comprimé",Boite de 30 - PPV: 109.70 dhs
https://medicament.ma/medicament/telmisartan-mylan-80-mg-comprime/,"TELMISARTAN MYLAN 80 MG, Comprimé",Boite de 30 - PPV: 129.90 dhs
https://medicament.ma/medicament/temesta-1-mg-comprime-secable/,"TEMESTA 1 MG, Comprimé sécable [P] [TAB IV-CV]",Boîte de 50 - PPV: 21.50 dhs
https://medicament.ma/medicament/temesta-25-mg-comprime-pellicule-secable/,"TEMESTA 2.5 MG, Comprimé pelliculé sécable [P] [TAB IV-CV]",Boîte de 30 - PPV: 27.60 dhs
https://medicament.ma/medicament/temgesic-0-2-mg-comprime-sublingual/,"TEMGESIC 0.2 MG, Comprimé sublingual [P] [TAB III-CV]",Boite de 50 - PPV: 187.70 dhs
https://medicament.ma/medicament/temgesic-0-3-mg-ml-solution-injectable/,"TEMGESIC 0.3 MG / ML, Solution injectable [P] [TAB III-CV]",Boite de 10 ampoules - PPV: 241.00 dhs
https://medicament.ma/medicament/temodal-100mg-gelule/,"TEMODAL 100 MG, Gélule",Boîte de 5 - PPV: 1952.00 dhs
https://medicament.ma/medicament/temodal-20mg-gelule/,"TEMODAL 20 MG, Gélule",Boîte de 5 - PPV: 840.00 dhs
https://medicament.ma/medicament/temodal-250mg-gelule/,"TEMODAL 250 MG, Gélule",Boîte de 5 - PPV: 6334.00 dhs
https://medicament.ma/medicament/temodal-5mg-gelule/,"TEMODAL 5 MG, Gélule",Boîte de 5 - PPV: 219.00 dhs
https://medicament.ma/medicament/temozolomide-zenith-100-mg-gelule/,"TEMOZOLOMIDE ZENITH 100 MG, Gélule",Boite de 5 - PPV: 1678.00 dhs
https://medicament.ma/medicament/temozolomide-zenith-20-mg-gelule/,"TEMOZOLOMIDE ZENITH 20 MG, Gélule",Boite de 5 - PPV: 420.00 dhs
https://medicament.ma/medicament/temozolomide-zenith-250-mg-gelule/,"TEMOZOLOMIDE ZENITH 250 MG, Gélule",Boite de 5 - PPV: 3395.00 dhs
https://medicament.ma/medicament/tenef-lp-0-4-mg-gelule-a-liberation-prolongee-2/,"TENEF LP 0.4 MG, Gélule à libération prolongée",Boite de 10 - PPV: 49.70 dhs
https://medicament.ma/medicament/tenef-lp-0-4-mg-gelule-a-liberation-prolongee/,"TENEF LP 0.4 MG, Gélule à libération prolongée",Boite de 30 - PPV: 102.50 dhs
https://medicament.ma/medicament/tenordate-20-mg-50-mg-gelule/,"TENORDATE 20 MG / 50 MG, Gélule",Boîte de 28 - PPV: 148.20 dhs
https://medicament.ma/medicament/tenoretic-50-mg125-mg-comprime-pellicule/,"TENORETIC 50 MG / 12.5 MG, Comprimé pelliculé sécable",Boîte de 28 - PPV: 65.40 dhs
https://medicament.ma/medicament/tenormine-100-mg-comprime-pellicule-secable/,"TENORMINE 100 MG, Comprimé pelliculé sécable",Boîte de 28 - PPV: 58.70 dhs
https://medicament.ma/medicament/tenormine-100-mg-comprime-pellicule-secable-2/,"TENORMINE 100 MG, Comprimé pelliculé sécable",Boîte de 14 - PPV: 31.80 dhs
https://medicament.ma/medicament/tensemide-10-mg-comprime/,"TENSEMIDE 10 MG, Comprimé",Boite de 30 - PPV: 47.10 dhs
https://medicament.ma/medicament/tensemide-25-mg-comprime/,"TENSEMIDE 2.5 MG, Comprimé",Boite de 30 - PPV: 33.30 dhs
https://medicament.ma/medicament/tensemide-5-mg-comprime/,"TENSEMIDE 5 MG, Comprimé",Boite de 30 - PPV: 39.30 dhs
https://medicament.ma/medicament/tensiotec-10-mg-gelule/,"TENSIOTEC 10 MG, Gélule",Boîte de 30 - PPV: 114.00 dhs
https://medicament.ma/medicament/tensiotec-25-mg-gelule/,"TENSIOTEC 2.5 MG, Gélule",Boîte de 30 - PPV: 46.00 dhs
https://medicament.ma/medicament/tensiotec-5-mg-gelule/,"TENSIOTEC 5 MG, Gélule",Boîte de 30 - PPV: 57.00 dhs
https://medicament.ma/medicament/terazosine-normon-2-mg-comprime/,"TÉRAZOSINE NORMON 2 MG,  Comprimé",Boite de 15 - PPV: 42.30 dhs
