,Unnamed: 0,Nom,caracteristique,Code EAN-13,Médicament GENERIQUE,Prix Officine,Prix Public de Vente,Prix base remboursement,Prix Hospitalier,Substance active (DCI) & dosage,Classe Thérapeutique
2509,2509,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2510,2510,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2511,2511,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2512,2512,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2513,2513,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2514,2514,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2515,2515,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2516,2516,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2517,2517,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2518,2518,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2519,2519,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2520,2520,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2521,2521,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2522,2522,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2523,2523,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2524,2524,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2525,2525,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2526,2526,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2527,2527,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2528,2528,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2529,2529,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2530,2530,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2531,2531,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2532,2532,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2533,2533,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2534,2534,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2535,2535,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2536,2536,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2537,2537,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2538,2538,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2539,2539,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2540,2540,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2541,2541,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2542,2542,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2543,2543,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2544,2544,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2545,2545,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2546,2546,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2547,2547,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2548,2548,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2549,2549,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2550,2550,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2551,2551,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2552,2552,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2553,2553,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2554,2554,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2555,2555,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2556,2556,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2557,2557,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2558,2558,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2559,2559,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2560,2560,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2561,2561,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2562,2562,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2563,2563,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2564,2564,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2565,2565,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2566,2566,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2567,2567,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2568,2568,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2569,2569,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2570,2570,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2571,2571,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2572,2572,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2573,2573,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2574,2574,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2575,2575,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2576,2576,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2577,2577,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2578,2578,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2579,2579,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2580,2580,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2581,2581,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2582,2582,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2583,2583,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2584,2584,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2585,2585,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2586,2586,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2587,2587,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2588,2588,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2589,2589,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2590,2590,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2591,2591,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2592,2592,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2593,2593,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2594,2594,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2595,2595,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2596,2596,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2597,2597,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2598,2598,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2599,2599,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2600,2600,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2601,2601,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2602,2602,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2603,2603,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2604,2604,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2605,2605,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2606,2606,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2607,2607,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2608,2608,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2609,2609,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2610,2610,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2611,2611,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2612,2612,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2613,2613,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2614,2614,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2615,2615,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2616,2616,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2617,2617,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2618,2618,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2619,2619,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2620,2620,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2621,2621,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2622,2622,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2623,2623,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2624,2624,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2625,2625,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2626,2626,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2627,2627,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
2628,2628,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
